City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Веселий Поділ,2020,9,17.7,33.9,2.9,2.4,25.4,0.0,Autumn,Center
Веселий Поділ,2020,10,12.6,22.4,0.2,2.2,22.7,0.0,Autumn,Center
Веселий Поділ,2020,11,3.6,13.3,-4.5,2.1,18.0,1.0,Autumn,Center
Вінниця,2020,9,17.3,32.3,5.0,3.3,47.1,0.0,Autumn,Center
Вінниця,2020,10,12.3,21.2,3.3,3.3,75.7,0.0,Autumn,Center
Вінниця,2020,11,3.5,9.6,-4.6,3.1,26.3,0.0,Autumn,Center
Гадяч,2020,9,17.8,34.0,2.6,2.2,16.6,0.0,Autumn,Center
Гадяч,2020,10,12.2,23.1,-0.6,1.8,12.5,0.0,Autumn,Center
Гадяч,2020,11,3.2,13.3,-4.0,1.4,33.8,6.0,Autumn,Center
Гайворон,2020,9,18.1,34.4,5.0,1.3,58.3,0.0,Autumn,Center
Гайворон,2020,10,13.3,22.3,1.0,1.2,75.6,0.0,Autumn,Center
Гайворон,2020,11,4.1,11.9,-3.0,1.1,23.9,1.0,Autumn,Center
Гайсин,2020,9,17.6,33.4,3.9,1.9,55.6,0.0,Autumn,Center
Гайсин,2020,10,12.8,22.0,1.5,1.9,90.0,0.0,Autumn,Center
Гайсин,2020,11,3.8,11.3,-4.4,1.7,28.0,1.0,Autumn,Center
Жашків,2020,9,18.0,33.4,6.0,0.9,35.4,0.0,Autumn,Center
Жашків,2020,10,12.8,21.2,2.4,1.0,87.6,0.0,Autumn,Center
Жашків,2020,11,3.4,10.4,-3.6,1.0,26.4,2.0,Autumn,Center
Жмеринка,2020,9,17.5,32.3,5.3,2.5,46.8,0.0,Autumn,Center
Жмеринка,2020,10,12.5,21.4,4.1,2.5,86.3,0.0,Autumn,Center
Жмеринка,2020,11,3.5,10.4,-6.0,2.2,20.8,0.0,Autumn,Center
Звенигородка,2020,9,18.2,33.9,5.8,1.6,50.6,0.0,Autumn,Center
Звенигородка,2020,10,12.9,21.8,2.6,1.6,28.8,0.0,Autumn,Center
Звенигородка,2020,11,3.6,10.3,-2.8,1.7,16.2,3.0,Autumn,Center
Знам’янка,2020,9,18.3,35.1,4.9,2.2,38.6,0.0,Autumn,Center
Знам’янка,2020,10,13.2,24.1,1.7,2.5,10.8,0.0,Autumn,Center
Знам’янка,2020,11,3.5,12.4,-3.9,2.2,15.5,2.0,Autumn,Center
Кропивницький,2020,9,18.5,35.1,4.2,3.4,58.0,0.0,Autumn,Center
Кропивницький,2020,10,13.2,23.9,1.0,3.7,37.4,0.0,Autumn,Center
Кропивницький,2020,11,3.7,13.1,-3.8,2.9,13.7,0.0,Autumn,Center
Кобеляки,2020,9,19.1,34.8,5.0,2.7,52.3,0.0,Autumn,Center
Кобеляки,2020,10,12.9,23.5,2.0,2.5,25.7,0.0,Autumn,Center
Кобеляки,2020,11,3.5,12.0,-5.5,2.3,22.1,6.0,Autumn,Center
Кривий Ріг,2020,9,19.7,35.7,5.8,3.8,38.3,0.0,Autumn,Center
Кривий Ріг,2020,10,13.8,23.9,2.0,4.2,17.7,0.0,Autumn,Center
Кривий Ріг,2020,11,3.8,13.9,-4.4,3.6,2.9,0.7,Autumn,Center
Лубни,2020,9,17.9,33.6,4.1,1.7,31.5,0.0,Autumn,Center
Лубни,2020,10,12.5,22.1,0.4,1.7,20.7,0.0,Autumn,Center
Лубни,2020,11,3.3,12.6,-3.6,1.6,22.2,1.0,Autumn,Center
Могилів-Подільський,2020,9,18.5,34.9,4.4,1.4,42.7,0.0,Autumn,Center
Могилів-Подільський,2020,10,14.0,24.8,3.0,1.2,79.3,0.0,Autumn,Center
Могилів-Подільський,2020,11,5.1,13.0,-4.3,1.2,9.0,0.0,Autumn,Center
Новомиргород,2020,9,17.8,34.4,2.7,1.9,48.7,0.0,Autumn,Center
Новомиргород,2020,10,12.7,22.7,0.6,2.0,31.7,0.0,Autumn,Center
Новомиргород,2020,11,3.6,11.9,-3.2,1.7,16.4,1.0,Autumn,Center
Полтава,2020,9,18.6,34.0,5.8,2.4,21.0,0.0,Autumn,Center
Полтава,2020,10,12.5,22.8,2.2,2.1,28.9,0.0,Autumn,Center
Полтава,2020,11,3.1,9.9,-4.1,1.9,41.2,9.0,Autumn,Center
Світловодськ,2020,9,18.8,34.0,4.6,2.4,34.3,0.0,Autumn,Center
Світловодськ,2020,10,13.7,23.0,2.2,2.2,29.4,0.0,Autumn,Center
Світловодськ,2020,11,4.6,12.8,-3.4,2.4,7.5,0.0,Autumn,Center
Тетерів (Пісківка),2020,9,16.5,34.0,2.2,1.2,49.0,0.0,Autumn,Center
Тетерів (Пісківка),2020,10,12.1,22.2,-0.8,1.2,66.2,0.0,Autumn,Center
Тетерів (Пісківка),2020,11,3.8,11.4,-4.0,1.2,27.7,2.0,Autumn,Center
Умань,2020,9,17.8,33.8,4.1,1.2,28.0,0.0,Autumn,Center
Умань,2020,10,12.7,22.0,0.9,1.1,81.8,0.0,Autumn,Center
Умань,2020,11,3.7,11.1,-2.6,1.5,19.4,3.0,Autumn,Center
Хмільник,2020,9,17.1,32.0,4.8,1.4,38.6,0.0,Autumn,Center
Хмільник,2020,10,12.2,21.2,1.5,1.5,91.2,0.0,Autumn,Center
Хмільник,2020,11,3.7,11.3,-5.1,1.5,10.4,0.0,Autumn,Center
Черкаси,2020,9,16.9,33.3,0.0,2.7,23.2,0.0,Autumn,Center
Черкаси,2020,10,12.8,23.1,-1.2,2.5,19.8,0.0,Autumn,Center
Черкаси,2020,11,3.9,11.3,-2.6,2.6,16.6,1.0,Autumn,Center
Чигирин,2020,9,18.5,35.2,3.5,2.6,33.5,0.0,Autumn,Center
Чигирин,2020,10,13.5,23.1,3.1,2.2,30.0,0.0,Autumn,Center
Чигирин,2020,11,4.2,11.4,-3.1,2.3,16.1,1.0,Autumn,Center
Яготин,2020,9,17.5,34.5,2.7,2.2,26.0,0.0,Autumn,Center
Яготин,2020,10,12.6,22.6,0.0,2.4,26.9,0.0,Autumn,Center
Яготин,2020,11,3.3,10.5,-3.5,2.2,31.9,1.0,Autumn,Center
Золотоноша,2020,9,9.4,12.0,6.7,0.0,0.0,0.0,Autumn,Center
Помічна,2020,9,15.9,16.1,15.6,2.0,0.0,0.0,Autumn,Center
Сміла,2020,9,10.5,16.1,4.8,0.0,0.0,0.0,Autumn,Center
Фастів,2020,9,12.6,15.3,9.9,1.5,0.0,0.0,Autumn,Center
Ямпіль,2020,9,14.2,18.4,10.0,1.5,0.0,0.0,Autumn,Center
Біла Церква,2021,9,12.7,25.6,1.0,2.4,16.8,0.0,Autumn,Center
Біла Церква,2021,10,7.2,17.5,-3.4,2.8,0.6,0.0,Autumn,Center
Біла Церква,2021,11,4.5,17.2,-11.4,3.6,20.2,2.0,Autumn,Center
Бобринець,2021,9,14.0,28.5,2.1,1.9,43.5,0.0,Autumn,Center
Бобринець,2021,10,8.6,20.2,-4.1,2.2,32.0,0.0,Autumn,Center
Бобринець,2021,11,4.9,17.9,-8.7,2.3,45.3,0.0,Autumn,Center
Веселий Поділ,2021,9,13.7,28.1,2.8,2.5,48.7,0.0,Autumn,Center
Веселий Поділ,2021,10,7.7,18.5,-3.8,2.1,8.0,0.0,Autumn,Center
Веселий Поділ,2021,11,4.4,15.6,-9.2,2.7,35.8,0.0,Autumn,Center
Вінниця,2021,9,12.8,25.2,2.9,3.3,21.8,0.0,Autumn,Center
Вінниця,2021,10,7.2,17.5,-0.9,3.9,1.4,0.0,Autumn,Center
Вінниця,2021,11,4.7,17.7,-5.8,4.6,12.1,0.8,Autumn,Center
Гадяч,2021,9,12.8,27.6,3.0,1.7,90.6,0.0,Autumn,Center
Гадяч,2021,10,7.3,18.2,-3.4,1.7,7.8,0.0,Autumn,Center
Гадяч,2021,11,3.8,15.7,-8.5,2.5,43.1,1.0,Autumn,Center
Гайворон,2021,9,13.5,26.8,2.3,1.4,8.7,0.0,Autumn,Center
Гайворон,2021,10,7.5,20.4,-3.4,1.1,3.3,0.0,Autumn,Center
Гайворон,2021,11,5.2,19.1,-9.4,1.5,17.9,0.0,Autumn,Center
Гайсин,2021,9,13.1,25.9,2.8,1.8,11.7,0.0,Autumn,Center
Гайсин,2021,10,7.3,18.8,-2.3,1.7,0.4,0.0,Autumn,Center
Гайсин,2021,11,4.9,17.6,-9.1,2.0,17.6,0.0,Autumn,Center
Жашків,2021,9,13.2,26.1,3.8,1.0,14.5,0.0,Autumn,Center
Жашків,2021,10,7.5,18.0,-1.4,0.9,2.5,0.0,Autumn,Center
Жашків,2021,11,4.7,15.2,-7.5,1.3,19.3,0.0,Autumn,Center
Жмеринка,2021,9,13.0,25.4,3.5,2.3,22.9,0.0,Autumn,Center
Жмеринка,2021,10,7.5,18.0,-0.9,2.3,2.6,0.0,Autumn,Center
Жмеринка,2021,11,4.8,18.6,-6.0,2.8,37.4,0.0,Autumn,Center
Звенигородка,2021,9,13.3,26.5,3.5,1.8,34.0,0.0,Autumn,Center
Звенигородка,2021,10,7.8,19.4,-1.4,1.5,17.9,0.0,Autumn,Center
Звенигородка,2021,11,4.7,15.0,-7.8,2.1,32.4,1.0,Autumn,Center
Знам’янка,2021,9,13.6,28.1,2.1,2.1,49.4,0.0,Autumn,Center
Знам’янка,2021,10,7.6,20.1,-2.0,2.1,26.4,0.0,Autumn,Center
Знам’янка,2021,11,4.2,14.0,-8.9,2.4,40.6,3.0,Autumn,Center
Кропивницький,2021,9,13.4,28.0,2.3,3.0,59.3,0.0,Autumn,Center
Кропивницький,2021,10,7.8,19.8,-2.2,3.3,33.0,0.0,Autumn,Center
Кропивницький,2021,11,4.5,15.3,-9.3,3.5,43.8,1.0,Autumn,Center
Кобеляки,2021,9,13.9,28.2,4.0,2.5,41.0,0.0,Autumn,Center
Кобеляки,2021,10,8.5,20.3,-2.2,2.7,3.3,0.0,Autumn,Center
Кобеляки,2021,11,4.4,16.4,-7.5,2.8,30.0,0.0,Autumn,Center
Кривий Ріг,2021,9,14.5,28.6,3.3,3.8,57.2,0.0,Autumn,Center
Кривий Ріг,2021,10,9.0,20.5,-2.7,4.2,8.1,0.0,Autumn,Center
Кривий Ріг,2021,11,4.7,16.2,-6.2,4.1,38.5,3.0,Autumn,Center
Лубни,2021,9,13.1,27.2,4.2,1.5,62.6,0.0,Autumn,Center
Лубни,2021,10,7.6,18.3,-3.1,1.5,29.2,0.0,Autumn,Center
Лубни,2021,11,4.2,14.7,-8.2,2.0,44.7,0.0,Autumn,Center
Могилів-Подільський,2021,9,14.1,27.6,3.1,1.4,12.3,0.0,Autumn,Center
Могилів-Подільський,2021,10,8.3,21.3,-2.0,1.2,0.6,0.0,Autumn,Center
Могилів-Подільський,2021,11,5.9,19.8,-7.0,1.4,10.4,0.0,Autumn,Center
Новомиргород,2021,9,12.7,26.5,2.7,1.6,70.6,0.0,Autumn,Center
Новомиргород,2021,10,7.5,18.2,-3.1,1.8,29.4,0.0,Autumn,Center
Новомиргород,2021,11,4.4,15.1,-7.8,2.1,39.5,1.0,Autumn,Center
Полтава,2021,9,13.5,26.8,3.8,1.8,42.7,0.0,Autumn,Center
Полтава,2021,10,8.2,18.6,-2.5,1.9,5.1,0.0,Autumn,Center
Полтава,2021,11,4.2,15.4,-8.6,2.0,45.9,0.0,Autumn,Center
Світловодськ,2021,9,14.5,26.2,5.0,2.0,88.9,0.0,Autumn,Center
Світловодськ,2021,10,8.8,18.2,-2.7,2.3,19.4,0.0,Autumn,Center
Світловодськ,2021,11,5.1,15.3,-8.6,2.6,33.7,1.0,Autumn,Center
Тетерів (Пісківка),2021,9,12.1,25.6,0.5,1.2,36.0,0.0,Autumn,Center
Тетерів (Пісківка),2021,10,7.2,17.6,-4.3,1.0,0.5,0.0,Autumn,Center
Тетерів (Пісківка),2021,11,4.3,17.0,-7.3,1.3,17.4,1.0,Autumn,Center
Умань,2021,9,13.0,26.5,2.8,1.2,15.6,0.0,Autumn,Center
Умань,2021,10,7.2,19.6,-3.7,1.2,6.8,0.0,Autumn,Center
Умань,2021,11,4.7,15.9,-8.6,1.5,20.2,0.0,Autumn,Center
Хмільник,2021,9,12.6,24.6,2.9,1.3,24.3,0.0,Autumn,Center
Хмільник,2021,10,7.6,20.4,-2.4,1.7,0.0,0.0,Autumn,Center
Хмільник,2021,11,4.8,16.5,-6.0,2.1,14.0,0.0,Autumn,Center
Черкаси,2021,9,13.0,27.4,1.4,2.8,44.3,0.0,Autumn,Center
Черкаси,2021,10,7.1,19.4,-7.0,2.7,28.4,0.0,Autumn,Center
Черкаси,2021,11,4.2,15.7,-11.8,3.0,33.8,2.0,Autumn,Center
Чигирин,2021,9,13.9,26.9,3.3,2.8,35.9,0.0,Autumn,Center
Чигирин,2021,10,8.1,19.7,-1.3,2.7,35.5,0.0,Autumn,Center
Чигирин,2021,11,4.9,15.3,-7.3,3.0,34.4,6.0,Autumn,Center
Яготин,2021,9,12.9,27.1,1.9,2.0,28.9,0.0,Autumn,Center
Яготин,2021,10,7.3,17.5,-2.9,2.1,39.0,0.0,Autumn,Center
Яготин,2021,11,4.1,14.4,-8.1,2.5,32.5,1.0,Autumn,Center
Біла Церква,2022,11,-0.2,1.4,-2.9,3.1,0.0,0.0,Autumn,Center
Бобринець,2022,11,2.2,7.7,-2.2,2.5,0.0,0.0,Autumn,Center
Веселий Поділ,2022,11,1.4,4.4,-3.2,2.1,0.0,0.0,Autumn,Center
Вінниця,2022,11,0.5,1.7,-2.5,1.6,0.0,0.0,Autumn,Center
Гадяч,2022,11,0.4,2.8,-4.6,2.4,0.0,0.0,Autumn,Center
Гайворон,2022,11,1.6,6.5,-1.4,1.7,0.0,0.0,Autumn,Center
Гайсин,2022,11,0.8,3.9,-2.3,2.0,0.0,0.0,Autumn,Center
Жашків,2022,11,0.1,3.2,-2.7,1.1,0.0,0.0,Autumn,Center
Жмеринка,2022,11,-0.1,1.0,-2.9,2.3,0.0,0.0,Autumn,Center
Звенигородка,2022,11,0.8,6.2,-2.0,2.3,0.0,0.0,Autumn,Center
Знам’янка,2022,11,1.4,6.3,-3.4,2.1,0.0,0.0,Autumn,Center
Кропивницький,2022,9,13.7,24.2,3.4,3.2,91.0,0.0,Autumn,Center
Кропивницький,2022,10,10.5,23.9,-0.4,3.1,8.9,0.0,Autumn,Center
Кропивницький,2022,11,1.1,5.4,-3.0,3.6,0.0,0.0,Autumn,Center
Кобеляки,2022,11,1.4,4.6,-3.7,3.1,0.0,0.0,Autumn,Center
Кривий Ріг,2022,9,15.3,25.8,4.8,2.6,36.4,0.0,Autumn,Center
Кривий Ріг,2022,10,11.9,25.5,0.6,2.4,21.0,0.0,Autumn,Center
Кривий Ріг,2022,11,3.2,8.4,-2.2,3.2,0.0,0.0,Autumn,Center
Лубни,2022,9,12.3,22.2,4.0,1.6,112.1,0.0,Autumn,Center
Лубни,2022,10,10.2,25.1,0.2,1.8,28.4,0.0,Autumn,Center
Лубни,2022,11,0.8,3.5,-3.8,1.7,0.0,0.0,Autumn,Center
Могилів-Подільський,2022,9,14.5,26.4,3.1,1.2,70.6,0.0,Autumn,Center
Могилів-Подільський,2022,10,10.9,26.6,-0.6,1.1,8.3,0.0,Autumn,Center
Могилів-Подільський,2022,11,2.3,4.3,0.4,1.3,0.0,0.0,Autumn,Center
Новомиргород,2022,11,1.3,6.8,-3.1,2.1,0.0,0.0,Autumn,Center
Полтава,2022,9,13.0,23.5,4.4,2.2,76.5,0.0,Autumn,Center
Полтава,2022,10,10.5,22.9,0.2,2.3,25.1,0.0,Autumn,Center
Полтава,2022,11,0.7,3.6,-4.7,3.4,0.0,0.0,Autumn,Center
Світловодськ,2022,9,14.4,25.3,6.3,2.0,122.7,0.0,Autumn,Center
Світловодськ,2022,10,11.6,21.9,1.0,2.2,47.6,0.0,Autumn,Center
Світловодськ,2022,11,2.2,5.5,-2.6,2.8,0.0,0.0,Autumn,Center
Тетерів (Пісківка),2022,11,-0.3,1.0,-3.8,1.0,0.0,0.0,Autumn,Center
Умань,2022,9,13.3,22.2,1.4,1.2,101.0,0.0,Autumn,Center
Умань,2022,10,10.1,23.7,-2.0,1.2,4.6,0.0,Autumn,Center
Умань,2022,11,0.9,7.1,-2.0,2.1,0.0,0.0,Autumn,Center
Хмільник,2022,11,-0.4,0.8,-3.6,0.8,0.0,0.0,Autumn,Center
Чигирин,2022,11,1.9,6.1,-2.7,2.3,0.0,0.0,Autumn,Center
Яготин,2022,11,0.3,3.0,-2.9,2.2,0.0,0.0,Autumn,Center
Долинська,2022,11,2.1,7.5,-2.8,2.4,0.0,0.0,Autumn,Center
Золотоноша,2022,11,1.2,4.6,-2.4,1.4,0.0,0.0,Autumn,Center
Канів,2022,11,1.3,4.9,-1.9,2.2,0.0,0.0,Autumn,Center
Помічна,2022,11,1.3,7.2,-2.2,2.8,0.0,0.0,Autumn,Center
Сміла,2022,11,1.4,5.6,-2.6,2.1,0.0,0.0,Autumn,Center
Фастів,2022,11,-0.7,0.4,-3.6,1.6,0.0,0.0,Autumn,Center
Ямпіль,2022,11,-0.4,0.8,-2.0,0.1,0.0,0.0,Autumn,Center
