City,Year,Month,Average Temperature (celsius),Max Temperature (celsius),Min Temperature (celsius),Average Wind Speed (m/s),Total Precipitation (mm),Max Snow Depth (cm),Season,Region
Луцьк,2021,7,23.0,34.0,11.4,2.3,66.8,0.0,Summer,West
Луцьк,2021,8,18.0,30.8,9.5,2.0,139.3,0.0,Summer,West
Львів,2021,6,18.4,32.4,4.9,1.7,94.4,0.0,Summer,West
Львів,2021,7,21.7,31.8,12.8,1.9,47.1,0.0,Summer,West
Львів,2021,8,17.3,30.1,7.3,1.8,127.9,0.0,Summer,West
Нова Ушиця,2021,6,19.5,32.0,8.4,1.6,52.1,0.0,Summer,West
Нова Ушиця,2021,7,22.3,31.4,12.0,1.4,141.0,0.0,Summer,West
Нова Ушиця,2021,8,18.8,29.8,9.6,1.5,113.6,0.0,Summer,West
Рава Руська,2021,6,18.9,32.9,5.6,2.0,81.5,0.0,Summer,West
Рава Руська,2021,7,22.2,33.3,12.2,1.9,59.0,0.0,Summer,West
Рава Руська,2021,8,17.6,31.0,7.2,2.1,88.1,0.0,Summer,West
Рахів,2021,6,17.4,31.6,4.5,0.7,98.3,0.0,Summer,West
Рахів,2021,7,20.5,31.5,12.0,0.5,147.3,0.0,Summer,West
Рахів,2021,8,17.6,29.4,8.3,0.5,137.7,0.0,Summer,West
Рівне,2021,6,19.5,33.5,4.4,3.0,38.7,0.0,Summer,West
Рівне,2021,7,22.7,34.0,9.1,2.5,41.9,0.0,Summer,West
Рівне,2021,8,17.7,30.3,8.6,2.8,112.9,0.0,Summer,West
Сарни,2021,6,20.4,34.9,4.4,2.3,49.1,0.0,Summer,West
Сарни,2021,7,23.1,34.3,10.0,1.7,84.6,0.0,Summer,West
Сарни,2021,8,17.9,29.9,8.9,2.0,79.6,0.0,Summer,West
Славське,2021,6,15.8,31.9,1.6,1.1,77.8,0.0,Summer,West
Славське,2021,7,19.1,30.5,9.4,1.0,141.4,0.0,Summer,West
Славське,2021,8,15.4,28.3,6.9,1.0,126.3,0.0,Summer,West
Тернопіль,2021,6,19.0,31.5,8.1,3.8,53.7,0.0,Summer,West
Тернопіль,2021,7,21.6,32.0,12.6,2.9,149.4,0.0,Summer,West
Тернопіль,2021,8,17.7,29.0,8.4,2.5,72.0,0.0,Summer,West
Турка,2021,6,16.0,32.0,-0.2,1.4,40.7,0.0,Summer,West
Турка,2021,7,19.2,30.3,9.0,1.3,123.7,0.0,Summer,West
Турка,2021,8,15.5,28.1,5.0,1.3,126.2,0.0,Summer,West
Ужгород,2021,6,21.2,34.6,5.4,1.5,24.2,0.0,Summer,West
Ужгород,2021,7,23.7,33.6,13.0,1.3,50.7,0.0,Summer,West
Ужгород,2021,8,19.4,32.3,9.1,1.1,101.8,0.0,Summer,West
Хмельницький,2021,6,19.2,32.1,7.9,3.5,46.2,0.0,Summer,West
Хмельницький,2021,7,21.9,32.0,12.6,2.6,99.8,0.0,Summer,West
Хмельницький,2021,8,18.3,28.5,10.6,2.5,129.9,0.0,Summer,West
Хуст,2021,6,20.1,35.2,5.4,1.2,49.3,0.0,Summer,West
Хуст,2021,7,23.1,33.5,10.2,1.1,130.1,0.0,Summer,West
Хуст,2021,8,19.3,32.0,10.0,1.1,131.6,0.0,Summer,West
Чортків,2021,6,19.0,30.9,9.8,1.7,46.5,0.0,Summer,West
Чортків,2021,7,22.0,31.8,13.5,1.5,98.5,0.0,Summer,West
Чортків,2021,8,18.6,29.4,9.4,1.3,63.1,0.0,Summer,West
Шепетівка,2021,6,19.4,32.2,5.5,2.3,25.0,0.0,Summer,West
Шепетівка,2021,7,22.2,32.1,10.6,2.0,112.0,0.0,Summer,West
Шепетівка,2021,8,18.0,30.0,8.7,1.8,66.1,0.0,Summer,West
Володимир,2022,6,20.0,33.5,6.8,2.0,24.3,0.0,Summer,West
Володимир,2022,7,19.9,32.2,8.2,2.3,102.0,0.0,Summer,West
Володимир,2022,8,20.2,30.4,11.2,1.8,83.2,0.0,Summer,West
Івано-Франківськ,2022,6,19.1,33.5,6.9,2.3,78.9,0.0,Summer,West
Івано-Франківськ,2022,7,20.1,34.2,7.2,2.6,50.6,0.0,Summer,West
Івано-Франківськ,2022,8,20.0,30.3,9.5,1.7,63.8,0.0,Summer,West
Львів,2022,6,19.4,33.0,6.8,2.1,43.6,0.0,Summer,West
Львів,2022,7,19.5,32.7,8.0,2.2,93.6,0.0,Summer,West
Львів,2022,8,20.0,30.0,10.2,1.3,68.0,0.0,Summer,West
Рівне,2022,6,19.5,32.1,8.5,2.9,99.1,0.0,Summer,West
Рівне,2022,7,19.2,31.1,8.5,3.1,90.9,0.0,Summer,West
Рівне,2022,8,20.6,30.3,10.3,2.7,103.6,0.0,Summer,West
Сарни,2022,6,19.9,33.0,6.3,2.1,64.6,0.0,Summer,West
Сарни,2022,7,19.7,31.3,9.6,2.4,64.7,0.0,Summer,West
Сарни,2022,8,21.4,32.3,11.5,2.1,19.9,0.0,Summer,West
Тернопіль,2022,6,20.3,32.7,9.8,3.2,20.0,0.0,Summer,West
Тернопіль,2022,7,20.1,31.0,10.4,3.4,119.0,0.0,Summer,West
Тернопіль,2022,8,21.0,31.3,12.9,2.7,65.9,0.0,Summer,West
Ужгород,2022,8,20.8,28.5,12.4,2.0,0.0,0.0,Summer,West
Хмельницький,2022,6,19.4,32.4,9.7,3.0,41.4,0.0,Summer,West
Хмельницький,2022,7,19.3,30.4,8.8,3.3,69.9,0.0,Summer,West
Хмельницький,2022,8,20.3,30.8,12.4,3.0,53.3,0.0,Summer,West
Шепетівка,2022,6,19.4,31.8,8.4,2.0,90.0,0.0,Summer,West
Шепетівка,2022,7,19.1,29.8,8.2,2.1,67.6,0.0,Summer,West
Шепетівка,2022,8,20.2,29.9,10.7,1.9,71.1,0.0,Summer,West
